,A,B,C,D,E,F,G,H,I,J
62,0.5824111822947025,-4.838141267683625,-2.6007802340702244,1.2309495896834752,-1.5858919056077139,6.927854753941707,4.275653923541254,3.273727647867944,-3.9134912461380096,-3.4917157332602997
63,-0.8271982794275788,-0.13226113638768383,-1.3958004612210289,-1.7660683265778792,-0.06445790898542886,-0.4468275245755044,-0.4100337674867383,1.1854022376132134,-1.339764201500536,-3.7315550510783337
64,0.4670948369338579,-0.9217566350585417,-1.267848350566225,1.237842617152967,-3.315273477812169,-0.35906642728905674,0.38750302736741027,1.605897064630774,-1.1950027159152574,0.6853352984524738
65,3.8605230386052227,-1.1014275784633494,0.024934546814624405,0.9898107714701494,0.7605070046697707,2.9729729729729737,1.688781664656202,4.067884440989767,-1.0995052226498232,-0.8709653809558645
66,-1.1350919264588228,1.0542250094609875,-2.280942290913621,1.0954165465552108,-1.0195974576271134,-1.0498687664041928,-0.8303677342823285,3.59765965392755,-0.611450806003332,-0.6349675132900069
67,-2.2558214747736143,1.87780868820887,1.594387755102041,-2.680353578557165,-3.331103678929759,-5.526083112290009,-3.8038277511961636,1.1175198269646802,1.230425055928425,-4.956159904889296
68,-1.0174538836959253,0.28356876542561155,-0.2259887005649803,1.0547905068854364,0.6504290063658993,0.46794571829666765,0.348172096493411,2.25787284610813,-2.9834254143646555,-0.37526385739972623
69,-0.45127862276449277,1.2357961983557697,0.8053353466717008,1.3047260075384044,-0.13749484394336384,0.37261294829996205,0.024783147459722453,1.9058686809994194,3.0182232346241524,0.9495409244290822
70,1.5950302216252445,-1.5310608803600103,-0.6865559855199066,0.5724098454493499,-0.2340630593418721,3.4338747099767906,1.9573835480673916,1.1973999315771435,-2.21116639027086,0.7540422885572352
71,1.1733597752437628,0.2941639964280098,-1.1060834590246298,1.3375071143995414,-0.40022081148218613,1.615074024226108,0.8748481166464142,-6.581023213883243,1.1871113623515956,-1.296196281151151
72,-0.35119242077751767,-0.2723511234483896,-0.3812913065582249,1.1513619769727708,-2.2585561867812047,-0.08830022075055,-0.14454348349794066,-2.4004825090470554,-0.5027932960893847,-0.32048776674744844
73,0.9425456929759786,3.3769234809096194,1.7478948711406028,-0.9161576901721415,0.5528777998298845,-2.1652673442333117,-2.0747889022919166,1.1988629341243344,0.8422234699607083,-3.536700125470507
74,-2.1110750243585534,0.5334281650071037,-0.6269592476489028,-3.670495937237308,-3.172141548005075,-3.43270099367661,-2.710027100271006,-0.48851978505128413,-3.841870824053459,-0.5365417445736207
75,1.7086927670869296,1.9758451665066579,-1.2996845425867523,-0.3781268179174012,-0.37856726849156247,0.42095416276894226,0.4811344644213667,-2.430044182621507,1.215981470758546,-3.318348998773999
76,1.957266351329303,0.4063429137760125,-0.9204806954743019,1.4306569343065751,-1.3738672902660007,3.4466697717745785,3.8810483870967722,1.207547169811313,1.544622425629288,-0.32969819934060407
77,-1.9596864501679756,-0.7304313493238664,-1.0709677419354817,-1.9286125503742133,1.9709543568464705,-0.9455200360198148,-0.2911208151382762,-0.3355704697986528,-0.9014084507042261,-0.8227311280746386
78,0.05711022272987468,-0.10937655364422734,0.508673535933221,0.8218373936014122,-1.148088940560974,-0.09090909090908897,1.5085158150851519,2.8557176705324934,0.0,0.6328572650303556
79,-1.3127853881278535,-1.806689229544095,-2.322865299766424,-1.2227074235807909,-0.07350779182592938,-1.3193812556869844,-2.9961649089165867,2.2187196896217243,-2.899374644684489,-0.5353955978584137
80,0.5535817565892768,0.5220741041107005,-0.7439883087551512,-1.090480400825221,-1.5300868030013124,0.3688335638543028,-0.37064492216456285,3.7599335784604455,-1.2880562060889864,-1.136363636363647
81,1.569433032046012,-1.759782170229922,0.29447195823853983,2.205005959475551,3.3467802181383455,3.123564538355534,1.3392857142857122,1.6918152720621737,-2.4911032028469644,4.753262466511106
82,1.0031550845400816,0.8622902017143039,0.7206726277859229,1.7492711370262433,-1.1565707676738428,0.044543429844104955,1.6397454723445954,-4.395233812949637,0.3649635036496272,-0.6847619833347071
83,2.1866239487384895,0.8498295252150099,0.7552669935073637,1.8338108882521507,0.02925259616790408,2.938557435440784,1.5410546592824477,-3.550852439741324,0.9696969696969706,1.719554743312849
84,-0.6662486283116432,-1.069734584720963,-0.2367175170962741,-1.5475520540236274,-1.9008626992250286,-0.43252595155709955,-1.5650936684847134,0.9630622942825697,-1.380552220888358,-2.5969783585136845
85,1.2861990057602852,0.27542589003365914,0.6195623517004994,0.9717062017719243,0.134148159189154,0.8688097306689804,1.7827029631414164,1.630041052885787,1.1564211807668976,1.182191665967981
86,-1.3088189467123768,-1.06815869786368,0.5764443862177359,0.25474101330315146,0.3572491813039519,1.162790697674417,-0.6390532544378772,-10.300582155162173,-3.1889290012033764,0.27345044746436714
87,-0.44995263656457796,-0.43187660668380634,0.7164256871173599,-0.4799548277809196,-1.023435182438442,-1.3197105151128086,0.26202953787519423,1.9867549668874174,-0.18645121193288464,-1.8676142467564705
88,0.24581714376338296,0.051636889393779986,-0.7501293326435571,1.3617021276595656,-1.5285478795144765,0.43140638481450144,0.04751722499405089,-1.7922077922077864,1.6811955168119526,-0.6821052631578967
89,0.5853504192374583,0.7689925681255209,-1.420380505603322,0.5317660229499156,-0.9131030284583692,-0.5584192439862652,0.8074091664687804,-4.112668606188838,1.4696876913655972,0.9326776326945977
90,-0.25951557093425476,-0.13828425096031252,1.903502974223394,0.36191536748328357,1.9966211027491891,-1.425485961123103,1.0836277974087012,1.2412081092263016,-0.06035003017502452,0.8316532258064472
91,0.44153591421588134,0.4821007282798224,0.8431703204047106,-2.2191400832177455,1.325101641319093,1.1831726555652917,-0.27965509205312855,-2.043318348998774,0.4227053140096636,-0.35824377239024147
92,-0.15699819452076524,1.4801959983666833,-0.7074864934396672,-0.3120567375886509,-4.651508396492806,-0.9094846253789556,-0.16358962374386604,0.8065637602558731,1.6235718580877907,-1.9397993311036734
93,-0.4402861860209154,-1.7503269288803893,0.36274128773157294,-0.45532157085943,4.81608478802993,-0.04370629370628501,0.28089887640450506,-2.2072009932404395,-2.248520710059166,3.9478171896316465
94,-0.4106451867645866,0.05631207126035897,-1.8975087130502115,0.6003430531732443,0.7286245353159775,3.672933974639265,3.267973856209147,-2.1441670193257103,0.8474576271186476,0.03281109014847531
95,1.5859170565379543,0.6753645433614847,0.5789473684210497,0.9946007388462673,2.27339828757013,2.3618726275832924,2.2830018083182595,3.358800634279945,1.4405762304921874,2.2304223042230413
96,0.21856217313244297,0.8791990648980992,-1.3605442176870646,1.4068655036578503,-2.2228637413395007,0.5356407086938566,1.2154696132596623,-0.8368200836820203,-0.29585798816566367,-1.8047645784872062
97,-0.5062699587195199,-3.984886649874054,-2.294429708222817,-0.08324084350721736,2.2291113079421394,4.221311475409841,3.1004366812227113,2.939521800281299,-2.1958456973293825,1.666394380003261
98,0.3914200720213044,2.187942704234213,-0.9637572960499633,-2.443765620660915,-3.9133574007220124,-1.0617381046008634,-0.04235493434984333,1.8171881404563444,3.6407766990291135,-5.270769725212911
99,-0.6082345601996376,4.066543438077643,1.850328947368433,-1.7648733276402064,-0.19537120529006557,-4.252782193958666,-1.7796610169491596,-1.1137949543746624,2.8688524590164053,-0.8057675996607317
100,0.25890475443277305,0.8239589500690682,-0.34988561431840276,-2.4050999710228873,-2.3641017918988005,-3.4869240348692396,-1.4020707506471064,2.496946668476053,2.2766078542970893,-2.0350577169730735
101,0.7903591830346702,-0.6948862246146257,0.12153950033761433,0.08907363420427891,1.542257865515114,0.25806451612902676,-0.8313279369940987,-5.984377068714413,0.7234279354479831,0.13092432573972743
102,1.1645962732919255,-1.3945695560045397,-0.8632317237658492,0.8602788490062271,-0.6075334143377972,-1.7589017589017597,-0.06618133686300715,-0.6477960850584537,-3.204419889502772,-2.153068340306833
103,-2.96239447429011,-0.03998000999499455,-1.9591836734693846,-1.6764705882352948,-0.09168704156479565,-0.6550218340611291,-2.7593818984547465,3.9829907866761194,-0.5136986301369855,0.4365256124721558
104,1.1626067700094898,0.3949605039496011,0.24979184013321204,0.14956625785222005,0.36708473539310055,1.14285714285715,0.7491486946651655,-5.425299890948752,2.6391279403327648,-0.9402164271775661
105,-1.8372293018528612,-0.5776604750759408,1.7995570321151875,-1.1051373954599686,1.5848826577262907,-3.911342894393751,-3.177106804867065,3.7618910348803687,0.9502515371715938,-1.3341690544412688
106,3.6476584899649445,3.095416979714504,1.0878433505575158,3.0504379341588583,1.9651965196519687,3.482587064676615,3.676983942285311,3.486595360466739,1.328903654485061,2.205281786005996
107,0.4687259873981971,-0.1263178351066508,-1.7083669626042643,-1.2016412661195681,-1.8096218920111873,-2.9283216783216703,-1.8406285072951747,-1.5302013422818799,-1.3114754098360764,-1.092168353755997
108,2.516252390057355,-0.9923626988373753,1.7654304091966693,3.5894393355087533,-0.2547198082109705,4.187303016659161,3.1099931397210305,0.2862595419847243,-0.9966777408637859,0.8438818565400824
109,-0.8728737690241626,1.7245614897066726,-0.6993006993006939,0.5154639175257724,0.3004356316659199,0.17286084701814672,-0.6875138611665608,3.235014272121802,-0.5592841163310843,-0.9436481794712028
110,1.3020245352600208,-0.9176970633693999,-1.178223185265445,2.250712250712248,-1.1532125205930748,3.235547886108715,0.4689593568557411,-3.331138907175775,0.7311586051743476,-4.367754111620383
111,-1.1441307578008857,0.13649215170127774,0.5892832670960763,1.3931457230426303,-1.1363636363636365,-0.9611366485582967,0.5334518781951431,-2.574230454916917,-1.8425460636516016,-0.2537355511699991
112,-3.351871336239296,-0.7253431992989878,0.9673024523160677,-3.132728771640562,-4.01532567049808,-2.784810126582279,-2.6752155648905456,-2.390605340416619,0.28441410693970826,-3.5895986433013025
113,0.46656298600310603,0.9905359682243817,1.0524895425718541,0.19858156028368873,1.3891106498483115,1.822916666666674,1.0449795547478276,2.7212832999140733,-0.964265456608044,3.2053161340760297
114,-0.10061919504643611,-1.4566642388929354,2.3901722526372096,0.6795016987542525,1.0236220472441036,0.5115089514066388,0.33723021582735097,-3.3742331288343586,-0.05727376861398375,0.05681280181801181
115,0.7050437746958989,0.5469327420547,0.6129368805425128,-0.3093363329583786,-0.43647700701482184,0.04240882103478187,0.7170064978713876,-2.178932178932166,2.1203438395415533,1.0125863537427777
116,-0.5770118479766119,-2.1464275213172574,-0.5443940375891143,0.5359661495063405,0.25050884609363344,1.271725307333619,-0.04449388209121941,-2.4929930668240328,-0.44893378226712594,0.4777965148960138
117,1.632747813975094,1.0516826923076894,-1.6160563013163158,2.1324354657687934,-0.9370607527721403,3.8928421933863526,2.826619185399517,1.5885022692889734,1.7474633596392464,0.15850815850816008
118,0.5253540429419808,-0.6442660323124251,-0.9537687110875598,0.5219780219780353,-1.466183194072205,0.4834810636583441,0.8441558441558453,2.3976172747580033,0.27700831024931144,-1.4056972630795057
119,1.1664015753995245,0.7531923383878788,1.1903169720476134,1.0385351188849288,0.06399999999999864,0.8420208500400853,2.167847177505898,-6.777196044211767,3.8121546961325836,-1.066943631385134
120,-2.148686082204091,-1.7179068270706463,-2.0354216230504787,-3.5163646199621237,-3.677646306363923,-3.419483101391648,-2.121848739495794,2.4336973478939194,-1.3837147418839704,-7.510975376980344
121,0.971690895179809,1.4658472697964922,0.9848893685914594,0.08410428931875844,-4.780876494023908,-1.8937834499794188,-0.10731916720327164,-0.517819067925683,1.2412304371289822,-3.5806418326282103
122,2.2050466015003387,2.4673583875291656,1.2959251837007333,2.885154061624633,2.632496513249648,4.1963911036508605,4.383326171035667,-1.2094304960195839,0.4797441364605535,0.7598458904109674
123,1.6162514827995307,-1.4098837209302308,1.187021893959385,0.9528995371630858,1.630711737727197,2.9802658074909467,0.5969534787978575,-1.4256934759026836,-1.5384615384615525,0.9771640998406664
124,-2.042900919305422,-3.0222615361934277,0.7950990615224184,0.5663430420711997,-0.48470666889520164,-2.1900664841611213,-2.08717004297114,3.6157836818110316,1.2392241379310367,0.8204480908804052
125,0.05213764337853538,-0.22803283672849753,-3.8406827880512076,-0.16090104585680418,-7.574739670809537,-1.1595361855258004,-1.8599791013584128,-5.052344105598541,0.0,-10.067814293166398
126,0.5434378024268516,0.5180557671796487,0.5244755244755253,0.2954606500134476,-1.9443939669271313,0.0,1.448040885860306,-7.0469798657718075,-0.15965939329429263,-4.303944315545253
127,-0.8144528357766877,-0.4294881511798264,0.588628762541803,1.5265131226566502,-0.5003706449221703,0.32362459546926314,-0.39882451721242174,2.6302217637957725,1.2260127931769556,1.3698630136986418
128,-0.2612720214989506,-2.293717649446874,-1.4629605000664907,-1.5035610656818603,-0.7077668094617162,1.4919354838709717,-0.3371970495258244,-2.0268006700167516,0.0,2.248265965080119
129,0.35177007709003727,0.03635608185313265,0.6748549061951681,-0.3749330476700604,0.37516413430875206,0.6356773937226721,0.8458447874814942,-6.702000341938795,-0.36861506055817134,1.6608187134502943
130,-0.5295346062052565,-0.02076735371996286,0.12065960584529214,-0.5913978494623816,-0.5606428704914916,-2.4871693643900477,-1.321031662822385,0.054975261132492466,0.5813953488372062,-0.54072710538426
131,-0.5698432930943922,-0.5867996053383162,3.32083556507765,-2.5689561925364948,2.0672805863559507,-1.6194331983805612,-0.9349766255843707,-2.25274725274726,1.6290068313189632,1.2492770387507208
132,0.5655682075258276,-0.616381111575432,0.05184033177813149,-0.9436580627255159,-2.283189099613334,0.08230452674896943,-0.3003003003003016,1.0867528574105405,-0.6204756980351654,1.1767394036330414
133,-2.4595080983803244,0.3468937243771663,-0.18134715025906809,-1.428971700756509,1.4697569248162825,-1.9325657894736794,-2.409638554216862,1.112140871177005,-0.41623309053068835,4.031165311653108
134,-0.5227552275522808,-0.28284098051539497,2.283934596418363,-0.02842524161454807,-1.0956360259981492,-0.7127882599580784,-0.3527336860670119,1.4482126489459326,-0.9926854754441028,2.3770758710517725
135,1.9242658423492895,1.0242672549637657,-0.9895965490991969,3.3551322149559275,-0.4506196019526753,3.2094594594594663,2.433628318584058,3.0719190458980767,-2.2691292875989433,0.20144189991519504
136,0.21229812722723568,-0.6135288306556475,-0.37160430548437495,-0.1650618982118357,-1.9615239532252096,0.12274959083468732,0.8639308855291701,2.2089761570827453,-1.7818574514038783,-2.9520685641731097
137,1.5888628281758514,2.0716714622024632,-1.09324758842443,1.3226784238082225,0.11542901115814212,-1.1033919084593364,-0.235546038543896,0.840480274442542,0.16492578339745786,-2.2786742259049317
138,-1.8395769717732917,-1.0404387268720214,1.7555266579973916,-0.6255099265705846,-0.422751729438891,-3.925619834710741,-0.8800171710667604,2.7385609797584616,0.4939626783754109,-1.7962735691174823
139,-1.433990895295914,0.4816656308265892,1.099041533546325,-0.02736726874657365,-0.694712466229254,-0.8172043010752743,0.12992637505414092,3.4271523178807954,0.6553795740032824,-0.136332651670064
140,-1.2470171657301243,0.17524869852069658,1.504234610036655,-0.9307418560087692,3.9448115040808416,-0.5203816131829898,-0.8001730103806327,-4.274051544741479,-0.5968529571351028,-0.329920364050064
141,-1.2159950113025084,-0.6174427579109796,0.9589041095890362,-1.3539651837524038,1.719947653767049,-2.353966870095914,-0.8938303902332606,-1.1705685618729027,-2.128820960698693,1.9175893162881028
142,0.8995502248875566,0.9474501682629998,-0.6537560133218046,-0.9243697478991748,-0.18378974453224467,0.17857142857144065,0.6599208095028534,3.0795262267343486,2.2866703848298946,-0.7615634449546498
143,-1.2512708219285278,-2.241255513385976,-2.272162900422166,-1.9790783149561657,-3.259068311544841,-2.183600713012486,-0.6118881118881144,1.3460275771503616,-0.43620501635767883,-1.929804762442155
144,0.38805733745150006,1.096479722994583,0.1524583915639748,0.7210845111047014,1.275218880852687,1.3667425968109372,0.9674582233949095,0.35633300939423207,-1.9167579408543338,-0.43728423475260025
145,1.1991164405175103,0.9029579657498751,-2.803501205124945,-0.6300114547537196,-0.9020860740462393,-0.8539325842696687,-1.219512195121956,2.48547449967721,-0.5583472920156416,-3.802588996763745
146,-0.7249766136576292,-0.41658095042172505,0.5481597494126882,-0.2305475504322922,1.3844111511473622,0.7252946509519499,0.8156966490299767,-1.811023622047242,1.6844469399213964,1.802234771116184
147,0.9030231645072679,1.5080307803542923,0.5970924195223178,0.6643558636626343,-1.9453797231574994,0.3150315031503163,0.21867483052700945,0.40096230954290296,0.3313086692435244,-2.254219284786983
